	Country.y	Country.x	Country Code	Region	Location	peace2008	peace2009	peace2010	peace2011	peace2012	peace2013	peace2014	peace2015	peace2016	peace2017	tier2002	tier2003	tier2004	tier2005	tier2006	tier2007	tier2008	tier2009	tier2010	tier2011	tier2012	tier2013	tier2014	tier2015	tier2016	tier2017	poverty1990	poverty1991	poverty1992	poverty1993	poverty1994	poverty1995	poverty1996	poverty1997	poverty1998	poverty1999	poverty2000	poverty2001	poverty2002	poverty2003	poverty2004	poverty2005	poverty2006	poverty2007	poverty2008	poverty2009	poverty2010	poverty2011	poverty2012	poverty2013	poverty2014	poverty2015	poverty2016	poverty2017	poverty2018	gender2006	gender2007	gender2008	gender2009	gender2010	gender2011	gender2012	gender2013	gender2014	gender2015	gender2016	gender2017	gdp_per_capita1960	gdp_per_capita1961	gdp_per_capita1962	gdp_per_capita1963	gdp_per_capita1964	gdp_per_capita1965	gdp_per_capita1966	gdp_per_capita1967	gdp_per_capita1968	gdp_per_capita1969	gdp_per_capita1970	gdp_per_capita1971	gdp_per_capita1972	gdp_per_capita1973	gdp_per_capita1974	gdp_per_capita1975	gdp_per_capita1976	gdp_per_capita1977	gdp_per_capita1978	gdp_per_capita1979	gdp_per_capita1980	gdp_per_capita1981	gdp_per_capita1982	gdp_per_capita1983	gdp_per_capita1984	gdp_per_capita1985	gdp_per_capita1986	gdp_per_capita1987	gdp_per_capita1988	gdp_per_capita1989	gdp_per_capita1990	gdp_per_capita1991	gdp_per_capita1992	gdp_per_capita1993	gdp_per_capita1994	gdp_per_capita1995	gdp_per_capita1996	gdp_per_capita1997	gdp_per_capita1998	gdp_per_capita1999	gdp_per_capita2000	gdp_per_capita2001	gdp_per_capita2002	gdp_per_capita2003	gdp_per_capita2004	gdp_per_capita2005	gdp_per_capita2006	gdp_per_capita2007	gdp_per_capita2008	gdp_per_capita2009	gdp_per_capita2010	gdp_per_capita2011	gdp_per_capita2012	gdp_per_capita2013	gdp_per_capita2014	gdp_per_capita2015	gdp_per_capita2016	gdp_per_capita2017	bribes2017	bribes2016	bribes2015	bribes2014	bribes2013	bribes2012	bribes2011	bribes2010	organized_crime2017	organized_crime2016	organized_crime2015	organized_crime2014	organized_crime2013	organized_crime2012	organized_crime2011	organized_crime2010	organized_crime2009	organized_crime2008	organized_crime2007
201	NA	SAMOA	WSM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	770.1355858	706.2760353	685.5780864	597.2103716	628.5982405	693.8106521	824.0319749	758.5810301	772.2070276	765.4818829	799.0761694	796.1562446	1309.916028	1321.519135	1459.041298	1657.833377	1557.867761	1489.647875	1540.689023	1555.474051	1631.417027	1907.209417	2351.033814	2571.286691	2807.954274	3022.561555	3509.761499	3035.068269	3453.434298	3942.051645	4234.640751	4219.024862	4179.049934	4149.411429	4030.013144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
202	NA	SAN MARINO	SMR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44862.89451	40188.82018	41806.29631	44576.26257	56168.01668	65035.9605	66987.40092	70662.039	83009.16459	90682.58101	76918.15358	68758.36862	65213.61899	56403.99483	57746.16607	56513.51608	47610.98508	47908.56141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
203	NA	THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.3	27.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
204	NA	TOKELAU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
205	NA	TURKS AND CAICOS ISLANDS	TCA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
206	NA	TUVALU	TUV	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	980.1674709	1034.482041	1069.595946	1051.85266	1184.638255	1194.576939	1332.63248	1369.074641	1370.904026	1464.648593	1458.817097	1387.357543	1603.631992	1866.599625	2176.564747	2178.02921	2259.333279	2638.911845	2929.42164	2595.639908	3021.889528	3698.910096	3718.018711	3542.135089	3415.813158	2970.027974	3083.615251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
207	NA	UNION OF SOVIET SOCIALIST REPUBLICS [FORMER]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
208	NA	UNITED REPUBLIC OF TANZANIA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
209	NA	VANUATU	VUT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1059.325238	980.8978599	832.7408112	808.2072211	886.3152203	1066.579832	951.3293863	892.1616137	961.1323787	1065.865286	1011.432843	1080.222889	1252.636231	1263.455261	1176.870452	1335.259799	1390.329687	1427.10248	1462.238195	1472.957091	1477.841822	1469.849149	1362.601731	1353.934819	1580.502724	1787.947023	1886.433359	2047.097823	2393.367265	2697.961375	2643.441423	2965.802434	3275.091684	3158.58688	3167.343056	3148.365103	2805.83414	2860.566475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
210	NA	"BAHAMAS, THE"	BHS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1550.324315	1651.475477	1752.970293	1867.112988	1994.54492	2144.830971	2322.943853	2556.835301	2804.705131	3215.486672	3179.276272	3297.998999	3322.668256	3696.66314	3416.550062	3156.468059	3328.633192	3617.251193	4130.75087	5532.150831	6338.619868	6622.685658	7165.134491	7694.937985	8873.769102	9888.48935	10339.52102	11150.69004	11381.82156	12158.07885	12350.97684	11914.85776	11682.08496	11402.65152	11812.46489	12239.8715	12717.15001	17287.93602	18456.60898	20505.94743	21241.2367	21497.52091	22506.35114	22009.20043	21996.40649	23405.45302	23719.10788	24301.24325	23652.33053	22037.10801	21921.55906	21523.97372	28815.5274	28303.46729	28374.35794	29056.09066	28785.47767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
211	Cape Verde	CABO VERDE	CPV	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	496.2267642	478.282435	473.0503005	456.4629076	426.6979481	437.1364851	595.4445052	724.0943075	801.733062	797.9155124	897.6495095	913.9639435	994.6280468	1328.993994	1072.330788	1251.902319	1258.80907	1201.956656	1250.615376	1389.719796	1239.377855	1268.884564	1373.515636	1768.921302	1976.458506	2048.13459	2304.289902	3112.285712	3638.905946	3444.5566	3312.825985	3670.429453	3408.482762	3558.796314	3529.618403	2954.119467	2997.75268	NA	4.057586288	4.225033891	4.219856925	4.422516893	4.618721551	4.920670397	4.916050447	4.7792168	4.450679302	4.491713142	4.500238419	4.257125177	4.410175528	4.54898033	4.705422977	4.833349	NA	NA	NA
212	Slovak Republic	SLOVAK REPUBLIC	SVK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2395.564582	2680.041026	2908.810832	3089.438276	3755.727737	4799.151051	5177.748864	5138.148679	5533.588845	5636.579532	5402.929754	5708.082659	6524.861878	8696.913242	10654.79371	11669.41975	13139.03218	16057.73314	18650.35912	16512.98197	16600.61359	18187.15744	17274.6423	18191.61279	18629.77966	16132.86031	16529.54097	NA	3.677331877	3.604193057	3.544413531	3.403938188	3.39171914	3.557004733	3.741476766	3.942665205	4.967956543	4.894065115	4.840735304	4.579380251	4.475545712	4.600432705	4.727585114	5.19233041	5.381091556	5.364130192	5.022893773
213	NA	BAHAMAS	NA	North America	Atlantic Ocean	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2w	2w	2	2	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N/A	N/A	N/A	0.7179	0.7128	0.734	0.7156	0.7128	0.7269	0.728	0.729	0.743	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
214	NA	CONGO	COG	NA	Central Africa	2.18	2.161	2.192	2.165	2.148	2.183	2.211	2.196	2.249	2.334	NA	NA	NA	NA	NA	NA	2w	2w	2w	2w	2w	2	2	2w	2w	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50.7	NA	NA	NA	NA	NA	46.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	127.0047459	142.5375164	152.4512126	153.541996	161.1348414	167.4536727	181.2183451	189.6595505	195.1412317	200.0080263	201.4641576	229.0048145	283.1190395	362.2702779	379.4441108	482.4426816	460.6695849	453.7285154	506.1760713	670.7684034	927.0962559	1052.165292	1107.342201	1043.853685	1060.658298	1015.557387	845.1688012	1021.611602	957.2493252	1006.141041	1146.812278	1086.563494	1138.216092	724.5478973	649.9053769	755.9167951	882.4250224	784.0481427	639.4985852	750.5265499	998.1968921	842.7090677	886.3616653	998.1013117	1289.337837	1637.064381	2012.11007	2111.209489	2881.594116	2255.333119	2737.34233	3196.647524	2952.052348	2964.572989	2910.520226	1712.121146	1528.24472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
215	"Congo, Democratic Rep."	"CONGO, THE DEMOCRATIC REPUBLIC OF THE"	COD	NA	Central Africa	2.69	2.988	2.925	3.016	3.073	3.085	3.213	3.085	3.112	3.061	NA	2	2w	2	2	2	2w	2w	3	3	3	3	3	2w	2w	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	63.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	220.3140631	197.3909477	235.6324068	377.4275418	170.4660674	232.811109	253.761636	184.1345062	206.7222842	258.6186237	243.7631573	272.0812665	292.3140097	362.8637899	430.7254315	447.0002865	409.5485438	509.0998792	616.0216599	587.1908018	546.1423977	463.6859364	492.5317093	387.4937757	269.8259433	240.7701781	263.8145604	242.996146	273.1246877	269.5874462	270.1105809	253.0421708	219.7342375	275.7352838	144.5206962	135.6734781	134.939947	138.964642	138.615476	102.6447985	405.4696531	153.6995733	175.1360715	173.9163518	194.1667863	218.5235092	252.8430454	280.1217437	318.1201341	292.6284114	318.0757516	357.4834938	398.1406948	458.1253652	487.1982806	497.6297557	449.3715203	NA	2.501627922	2.565544367	NA	NA	NA	NA	NA	NA	4.446445942	4.33684206	NA	NA	NA	NA	NA	NA	NA	NA	NA
216	C?te d'Ivoire	COTE D'IVOIRE	CIV	Africa	West Africa	2.3	2.32	2.297	2.417	2.419	2.732	2.546	2.133	2.279	2.307	2	2	2w	2	2	2	2w	2w	2w	-	2	2	2	2	2w	2	NA	NA	NA	34.6	NA	NA	NA	NA	36.4	NA	NA	NA	40.2	NA	NA	NA	NA	NA	42.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N/A	N/A	N/A	N/A	0.5691	0.5773	0.5785	0.5814	0.5874	0.606	0.597	0.611	153.4715941	167.355531	167.995943	190.4073755	221.5178017	212.8218038	228.2274294	232.5688993	265.0408149	270.7573606	277.6370324	289.1094256	322.3479205	417.1065506	486.9170747	589.2070767	673.4169911	864.2870072	1041.473038	1152.333546	1226.912731	973.2840497	836.6556865	724.9422695	696.275231	682.5737814	862.3419925	915.4240175	897.6660598	824.1583194	880.0184701	825.5407011	847.2958457	810.8329724	590.3001333	756.5011354	809.5387372	758.911908	793.9810785	759.2922029	642.254714	656.834565	710.9611683	865.789649	919.8068028	931.754287	951.9478956	1065.896375	1242.431044	1217.749206	1219.749096	1214.703946	1262.480218	1423.682282	1569.928275	1434.326615	1534.973724	NA	NA	3.605040953	4.187105701	3.863305755	3.399238287	3.156953861	2.544570295	2.582475671	NA	3.186516942	3.40559566	4.164429867	4.034143776	3.503769766	3.280137338	3.360035143	2.727239147	2.344137	NA
217	NA	CURACAO	CUW	NA	Caribbean Sea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2w	2	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
218	NA	"KOREA, DEMOCRATIC PEOPLEƒ??S REPUBLIC OF"	PRK	NA	Eastern Asia	2.75	2.771	2.855	3.092	2.932	3.044	3.071	2.977	2.944	2.967	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
219	"Korea, Rep."	"KOREA, REPUBLIC OF"	KOR	East Asia	Eastern Asia	1.66	1.716	1.715	1.829	1.734	1.822	1.849	1.701	1.858	1.823	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6157	0.6409	0.6154	0.6146	0.6342	0.6281	0.6356	0.6351	0.6403	0.651	0.649	0.65	158.2366362	93.81620864	106.133999	146.2945903	123.5884555	108.7038232	133.449808	161.1157648	198.3656583	243.3344021	279.1251975	300.7648371	323.5961525	405.8829266	561.5671868	615.2014185	830.6991851	1050.898003	1398.478756	1773.526846	1704.469739	1870.338734	1977.641636	2180.494844	2390.673152	2457.327997	2803.368764	3510.99002	4686.137325	5736.903807	6516.305759	7523.477002	8001.540992	8740.945603	10205.80747	12332.97935	13137.90807	12131.8747	8085.323528	10409.32689	11947.57913	11252.90755	12782.52553	14209.38852	15907.66583	18639.52221	20888.38015	23060.70788	20430.63946	18291.9196	22086.95292	24079.78852	24358.78218	25890.01867	27811.36638	27105.07623	27538.80613	NA	4.674568176	4.451161714	4.477874451	4.390478194	4.352350351	4.44187604	4.52248164	4.618918835	4.96050024	4.949736834	4.605289459	4.342603633	4.977178981	5.465052067	5.194835656	5.10571877	5.777943165	5.841329757	5.410411548
220	Egypt	EGYPT	EGY	Middle East and Africa	North Africa	1.95	1.872	1.784	2.023	2.22	2.258	2.571	2.382	2.574	2.583	NA	NA	2	2	2w	2w	2w	2w	2	2	2	2	2	2w	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.7	NA	NA	NA	19.6	NA	NA	NA	NA	21.6	NA	25.2	NA	NA	NA	NA	NA	NA	NA	0.5786	0.5809	0.5832	0.5862	0.5899	0.5933	0.5975	0.5935	0.6064	0.599	0.614	0.608	NA	NA	NA	NA	NA	165.5534063	168.4518045	171.4872106	183.0321702	200.5371083	219.2099524	230.4858914	238.971649	256.5276403	235.2476819	291.8764051	333.2701289	356.7459318	353.5300907	421.8201679	519.5679443	517.6296623	551.8019638	591.1888221	627.0417599	690.9584868	695.2501388	763.3467637	642.4632674	707.9248097	751.2411237	629.260459	697.1868548	760.1497283	830.4242696	944.2019116	1041.523448	1185.718121	1258.997552	1321.799713	1428.183004	1370.717438	1210.229249	1120.874928	1045.943208	1168.115231	1375.196316	1640.476068	2011.246154	2291.667062	2602.479549	2747.480327	3181.441708	3213.389158	3327.754247	3547.713012	3477.851743	NA	4.203596544	4.101226624	4.101226624	3.998758606	3.353317612	3.385235209	3.775852782	4.07713452	5.010100842	3.676621754	3.676621754	3.53851583	3.387146639	5.035904375	6.780717549	6.61730585	6.586546171	6.311100912	5.888654924
221	NA	MALVINAS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
222	"Gambia, The"	GAMBIA	GMB	Africa	West Africa	NA	NA	1.89	1.91	1.961	2.091	2.085	2.086	2.091	2.211	NA	2	2	2w	2	2w	2w	2	2	2w	2w	2w	3	3	3	2w	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.4	NA	NA	NA	NA	NA	NA	NA	NA	0.6448	0.6421	0.6622	0.6752	0.6762	0.6763	0.663	N/A	N/A	0.674	0.667	0.649	NA	NA	NA	NA	NA	NA	108.3158256	112.1570719	96.73252937	103.6460073	116.9206138	121.0980781	124.6716181	153.4883772	189.5059533	221.0499974	209.1491166	250.2536952	302.6196058	353.9466887	398.8965498	349.7930893	333.304787	317.0447339	252.9422196	308.3268474	242.1717627	274.3683933	316.3194665	322.4463052	345.8558101	727.034661	729.0418881	748.7842096	719.9757073	737.1787914	773.4393371	712.3318781	723.7948296	681.5374179	635.5637584	541.0558913	440.9474786	359.6521781	413.8398773	432.1929061	439.3423674	519.0452663	607.9479735	549.3108277	562.4825159	514.3738607	504.9740094	483.4863012	434.4656467	458.9690024	473.1904366	NA	4.25604496	3.983223001	4.120954973	4.1429446	4.118646176	4.399989573	4.488617761	4.501047153	5.252232552	5.516779001	5.778313307	5.68541149	5.896320016	5.797545461	5.527536667	5.800391662	6.011584304	5.921612862	5.922590738
